epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,2865.06,0.41602,0.3009,1.12477,0.91662,0.85563,0.89377,0.82985,0.36937,0.57826,1.1815,0.006238,0.006238,0.006238
116,2889.68,0.41889,0.30255,1.13526,0.91409,0.85803,0.89524,0.82935,0.37675,0.55068,1.18296,0.006205,0.006205,0.006205
117,2914.45,0.40864,0.29237,1.12305,0.91464,0.87925,0.89728,0.83378,0.36363,0.50794,1.16925,0.006172,0.006172,0.006172
118,2939.06,0.41753,0.30299,1.13315,0.91616,0.87768,0.89995,0.83864,0.35551,0.50524,1.15615,0.006139,0.006139,0.006139
119,2963.93,0.40086,0.29002,1.12038,0.91722,0.8765,0.89587,0.83331,0.35559,0.53731,1.17322,0.006106,0.006106,0.006106
120,2988.68,0.4134,0.29992,1.12743,0.91992,0.8787,0.90154,0.83916,0.35828,0.51591,1.16375,0.006073,0.006073,0.006073
121,3013.54,0.40489,0.2963,1.12304,0.92485,0.8644,0.9013,0.84321,0.35529,0.52464,1.14538,0.00604,0.00604,0.00604
122,3038.17,0.40636,0.29697,1.12434,0.92032,0.86304,0.90165,0.84193,0.3596,0.52091,1.16045,0.006007,0.006007,0.006007
123,3062.87,0.40511,0.29654,1.11311,0.92099,0.86654,0.8986,0.83816,0.35149,0.5306,1.14835,0.005974,0.005974,0.005974
124,3087.83,0.40379,0.29243,1.11442,0.92121,0.86484,0.90433,0.84536,0.35209,0.54179,1.16642,0.005941,0.005941,0.005941
125,3113.08,0.39647,0.28781,1.11474,0.9193,0.8611,0.89924,0.84159,0.35061,0.57392,1.16264,0.005908,0.005908,0.005908
126,3137.87,0.40126,0.29535,1.12473,0.92227,0.84933,0.89648,0.83856,0.35372,0.59374,1.16714,0.005875,0.005875,0.005875
127,3162.57,0.40418,0.29751,1.11782,0.91596,0.84968,0.89641,0.83864,0.35745,0.57406,1.1687,0.005842,0.005842,0.005842
128,3187.55,0.39942,0.29023,1.12181,0.91075,0.86338,0.89487,0.83754,0.35332,0.55126,1.15786,0.005809,0.005809,0.005809
129,3212.37,0.39664,0.29153,1.12432,0.91276,0.856,0.89688,0.8384,0.35795,0.57324,1.17315,0.005776,0.005776,0.005776
130,3237.28,0.40631,0.28831,1.11605,0.92168,0.85668,0.89441,0.83517,0.35219,0.56351,1.17327,0.005743,0.005743,0.005743
131,3261.75,0.39458,0.29032,1.11941,0.91241,0.86661,0.89258,0.83451,0.35107,0.56443,1.16428,0.00571,0.00571,0.00571
132,3286.36,0.4039,0.28873,1.11145,0.91887,0.86672,0.89784,0.83732,0.36164,0.56141,1.17342,0.005677,0.005677,0.005677
133,3311.09,0.39651,0.28715,1.11261,0.9219,0.86225,0.89577,0.83549,0.36075,0.55289,1.17292,0.005644,0.005644,0.005644
134,3335.62,0.3966,0.29139,1.12401,0.91887,0.86954,0.89812,0.83904,0.35784,0.54989,1.16446,0.005611,0.005611,0.005611
135,3359.92,0.39338,0.28397,1.11133,0.9152,0.86978,0.89289,0.8334,0.35297,0.57317,1.15529,0.005578,0.005578,0.005578
136,3384.17,0.3944,0.28872,1.12014,0.9212,0.87076,0.89818,0.83721,0.35349,0.54813,1.1539,0.005545,0.005545,0.005545
137,3408.35,0.39448,0.28971,1.11364,0.92471,0.85999,0.90107,0.84138,0.35281,0.55222,1.15387,0.005512,0.005512,0.005512
138,3433.24,0.38778,0.28382,1.10901,0.92103,0.86437,0.90013,0.83691,0.35999,0.56175,1.17071,0.005479,0.005479,0.005479
