epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.1741,1.30055,2.71696,1.9366,0.6848,0.81311,0.8124,0.59081,0.93785,1.10995,1.58841,0.00330808,0.00330808,0.00330808
2,55.364,0.84214,0.65742,1.38198,0.87795,0.89538,0.96321,0.75437,0.75827,0.62367,1.5121,0.0066195,0.0066195,0.0066195
3,80.2285,0.80924,0.63785,1.38038,0.71056,0.59201,0.68878,0.49925,0.93339,1.45877,1.65737,0.00990891,0.00990891,0.00990891
4,105.503,0.78789,0.61072,1.38879,0.59452,0.66596,0.69626,0.54182,0.84566,2.59779,1.67523,0.009901,0.009901,0.009901
5,130.526,0.74153,0.56114,1.36165,0.89166,0.82484,0.90692,0.72457,0.74024,0.69541,1.48812,0.009868,0.009868,0.009868
6,155.621,0.70657,0.5252,1.31941,0.88285,0.82938,0.88118,0.69058,0.72743,0.72099,1.51284,0.009835,0.009835,0.009835
7,180.508,0.67826,0.50461,1.31921,0.87502,0.80719,0.89557,0.72085,0.69605,0.68575,1.473,0.009802,0.009802,0.009802
8,205.198,0.66466,0.48737,1.2999,0.88873,0.86052,0.92677,0.76021,0.65721,0.55619,1.40655,0.009769,0.009769,0.009769
9,229.462,0.64378,0.4649,1.26387,0.88407,0.78525,0.88225,0.72646,0.64175,0.78059,1.43583,0.009736,0.009736,0.009736
10,254.378,0.6322,0.46462,1.26801,0.86622,0.84571,0.85745,0.72659,0.57492,0.69612,1.38988,0.009703,0.009703,0.009703
11,279.531,0.62537,0.44875,1.25771,0.90178,0.82382,0.90038,0.75175,0.63945,0.57895,1.4194,0.00967,0.00967,0.00967
12,304.009,0.61733,0.45323,1.24172,0.9158,0.85685,0.93141,0.76435,0.61414,0.76629,1.41236,0.009637,0.009637,0.009637
13,328.535,0.59721,0.43308,1.23633,0.94427,0.85006,0.93447,0.78306,0.61309,0.50586,1.46973,0.009604,0.009604,0.009604
14,352.847,0.58111,0.4265,1.21456,0.91064,0.80429,0.9071,0.75134,0.60835,0.58035,1.41782,0.009571,0.009571,0.009571
15,377.223,0.57503,0.42576,1.2209,0.93704,0.82317,0.92121,0.75346,0.61221,0.52604,1.44675,0.009538,0.009538,0.009538
16,401.363,0.56814,0.41892,1.21702,0.85147,0.82281,0.89257,0.74892,0.59823,0.62001,1.5067,0.009505,0.009505,0.009505
17,425.403,0.56244,0.40987,1.20755,0.88315,0.79887,0.88865,0.72297,0.62036,0.61158,1.43827,0.009472,0.009472,0.009472
18,449.195,0.55322,0.40324,1.20763,0.91508,0.79711,0.90857,0.75637,0.57889,0.62154,1.45634,0.009439,0.009439,0.009439
19,473.239,0.54941,0.40195,1.20618,0.89372,0.81548,0.90573,0.75566,0.59748,0.59979,1.4517,0.009406,0.009406,0.009406
20,497.24,0.54599,0.39659,1.19504,0.91307,0.84636,0.9048,0.78234,0.55011,0.53677,1.39522,0.009373,0.009373,0.009373
21,521.018,0.5423,0.38955,1.20061,0.84108,0.75054,0.85582,0.71877,0.57823,0.81512,1.42358,0.00934,0.00934,0.00934
22,544.962,0.53033,0.38708,1.18494,0.94874,0.82616,0.92974,0.77231,0.57617,0.47264,1.43368,0.009307,0.009307,0.009307
23,568.947,0.53495,0.38333,1.19046,0.92279,0.82802,0.92568,0.76944,0.57435,0.47587,1.46405,0.009274,0.009274,0.009274
24,592.862,0.52055,0.37616,1.1751,0.89448,0.8662,0.91335,0.77599,0.56567,0.49413,1.41271,0.009241,0.009241,0.009241
25,616.554,0.52093,0.37714,1.16736,0.91112,0.77502,0.88506,0.74683,0.56437,0.60059,1.45812,0.009208,0.009208,0.009208
26,640.24,0.51703,0.37633,1.17913,0.88963,0.80803,0.90957,0.76289,0.57307,0.5095,1.48406,0.009175,0.009175,0.009175
27,664.166,0.51084,0.36587,1.16083,0.96968,0.81735,0.92597,0.79717,0.54723,0.46517,1.38262,0.009142,0.009142,0.009142
28,688.044,0.50678,0.37008,1.16903,0.93448,0.82215,0.90933,0.76779,0.57229,0.47325,1.41592,0.009109,0.009109,0.009109
29,711.927,0.50239,0.36305,1.1559,0.9509,0.87162,0.95503,0.81236,0.53492,0.39971,1.36206,0.009076,0.009076,0.009076
30,736.432,0.50444,0.36711,1.15947,0.90328,0.83195,0.89828,0.76061,0.57975,0.50097,1.41409,0.009043,0.009043,0.009043
31,761.06,0.49365,0.35711,1.15244,0.90736,0.81396,0.91814,0.76539,0.57819,0.53757,1.45535,0.00901,0.00901,0.00901
32,784.985,0.49623,0.3622,1.16404,0.88444,0.83785,0.91929,0.76832,0.56761,0.50218,1.46279,0.008977,0.008977,0.008977
33,809.839,0.5021,0.36338,1.15608,0.90422,0.82492,0.87848,0.74355,0.56283,0.602,1.39182,0.008944,0.008944,0.008944
34,834.347,0.50317,0.35991,1.16928,0.84214,0.85557,0.90045,0.76367,0.54938,0.5513,1.40157,0.008911,0.008911,0.008911
35,859.147,0.48956,0.36266,1.1551,0.88199,0.78702,0.85142,0.72363,0.56884,0.63064,1.42244,0.008878,0.008878,0.008878
36,885.017,0.49049,0.35762,1.15263,0.91391,0.88563,0.92123,0.80558,0.51742,0.45603,1.35488,0.008845,0.008845,0.008845
37,909.436,0.4895,0.35779,1.14685,0.90151,0.83437,0.91908,0.78637,0.53237,0.46397,1.39971,0.008812,0.008812,0.008812
38,933.618,0.48019,0.35068,1.14796,0.91724,0.78679,0.91561,0.79246,0.51199,0.48153,1.4071,0.008779,0.008779,0.008779
39,958.458,0.49394,0.36149,1.15321,0.93722,0.82247,0.90916,0.77997,0.53467,0.46418,1.41875,0.008746,0.008746,0.008746
40,982.536,0.48478,0.34807,1.14726,0.88704,0.81902,0.87744,0.75985,0.52089,0.5439,1.39588,0.008713,0.008713,0.008713
41,1006.71,0.47829,0.3472,1.13774,0.86005,0.8934,0.90762,0.77763,0.52159,0.48267,1.42597,0.00868,0.00868,0.00868
42,1031.12,0.47187,0.34211,1.13335,0.85867,0.86918,0.89418,0.76579,0.52643,0.49924,1.36745,0.008647,0.008647,0.008647
43,1055.99,0.47362,0.34635,1.13626,0.91173,0.84393,0.90351,0.76985,0.52708,0.47493,1.36944,0.008614,0.008614,0.008614
44,1081.48,0.47949,0.34732,1.13747,0.8813,0.83962,0.89278,0.76282,0.52295,0.50725,1.40418,0.008581,0.008581,0.008581
45,1105.71,0.47186,0.33876,1.13419,0.89892,0.82576,0.89204,0.76056,0.52734,0.51524,1.39701,0.008548,0.008548,0.008548
46,1129.79,0.47263,0.33972,1.14165,0.92591,0.80676,0.89034,0.77343,0.49725,0.5153,1.3696,0.008515,0.008515,0.008515
47,1154.02,0.46984,0.34258,1.13076,0.94053,0.78118,0.91431,0.7931,0.52829,0.47996,1.44702,0.008482,0.008482,0.008482
48,1177.87,0.46018,0.3325,1.13466,0.88186,0.84072,0.92438,0.80755,0.51654,0.48414,1.38934,0.008449,0.008449,0.008449
49,1201.81,0.47231,0.34245,1.13465,0.88723,0.8306,0.91672,0.78758,0.52477,0.49242,1.41289,0.008416,0.008416,0.008416
50,1225.63,0.46457,0.33357,1.11563,0.90319,0.78488,0.89946,0.7724,0.51428,0.51927,1.37653,0.008383,0.008383,0.008383
51,1249.64,0.46459,0.34027,1.13633,0.9239,0.82623,0.91711,0.78661,0.52218,0.47405,1.38651,0.00835,0.00835,0.00835
52,1273.27,0.46436,0.33753,1.13265,0.92863,0.88802,0.92725,0.7902,0.51657,0.42551,1.39169,0.008317,0.008317,0.008317
53,1297.39,0.46081,0.33119,1.12538,0.91593,0.86079,0.92596,0.78464,0.529,0.4468,1.4202,0.008284,0.008284,0.008284
54,1321.62,0.4611,0.33303,1.12346,0.89704,0.86873,0.92125,0.78005,0.53873,0.4526,1.3955,0.008251,0.008251,0.008251
55,1345.38,0.45762,0.33621,1.13231,0.9332,0.8498,0.93155,0.79189,0.53729,0.41901,1.40521,0.008218,0.008218,0.008218
56,1369.09,0.45458,0.32883,1.12751,0.92991,0.8154,0.91063,0.77246,0.53956,0.4738,1.42716,0.008185,0.008185,0.008185
57,1393.14,0.45812,0.32949,1.12074,0.91656,0.82857,0.88554,0.76393,0.51902,0.53263,1.34536,0.008152,0.008152,0.008152
58,1417.63,0.44777,0.32673,1.12179,0.8959,0.84515,0.89835,0.76633,0.52835,0.46829,1.37678,0.008119,0.008119,0.008119
59,1442.05,0.45422,0.33037,1.13105,0.87938,0.81936,0.87501,0.74757,0.51126,0.55845,1.40216,0.008086,0.008086,0.008086
60,1466.33,0.45611,0.3321,1.14024,0.89344,0.84155,0.90618,0.77648,0.52651,0.48476,1.3957,0.008053,0.008053,0.008053
61,1491.03,0.44654,0.3216,1.12081,0.92863,0.87267,0.92809,0.79983,0.49839,0.43511,1.3751,0.00802,0.00802,0.00802
62,1515.48,0.44896,0.32541,1.11175,0.89355,0.78109,0.8979,0.77168,0.51005,0.49654,1.41344,0.007987,0.007987,0.007987
63,1540.04,0.44174,0.32041,1.11536,0.88204,0.84073,0.89208,0.77683,0.49972,0.53716,1.37862,0.007954,0.007954,0.007954
64,1563.92,0.44052,0.32539,1.122,0.89344,0.86154,0.93465,0.79918,0.51347,0.42506,1.43969,0.007921,0.007921,0.007921
65,1588.03,0.447,0.32717,1.11628,0.88763,0.87422,0.90872,0.77218,0.51676,0.45098,1.44806,0.007888,0.007888,0.007888
66,1611.79,0.43982,0.32312,1.10776,0.91727,0.84622,0.9081,0.78116,0.51028,0.48358,1.3941,0.007855,0.007855,0.007855
67,1635.59,0.44111,0.32353,1.11618,0.94946,0.81198,0.92413,0.7967,0.50596,0.43866,1.3978,0.007822,0.007822,0.007822
