epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1097.23,0.49103,0.35315,1.14451,0.96722,0.9721,0.96682,0.88616,0.3942,0.31203,1.1713,0.008581,0.008581,0.008581
45,1121.77,0.47306,0.33603,1.14314,0.95767,0.95425,0.97643,0.89897,0.38389,0.29184,1.14694,0.008548,0.008548,0.008548
46,1146.55,0.47737,0.34106,1.13822,0.96974,0.96468,0.97247,0.90259,0.36764,0.31146,1.11393,0.008515,0.008515,0.008515
47,1170.84,0.47939,0.34004,1.13909,0.96532,0.97259,0.97529,0.89885,0.38177,0.26592,1.15635,0.008482,0.008482,0.008482
48,1196.47,0.46646,0.33112,1.14965,0.9716,0.97172,0.97492,0.90125,0.37538,0.27193,1.15743,0.008449,0.008449,0.008449
49,1221.92,0.47938,0.34145,1.14708,0.96775,0.9651,0.96356,0.88899,0.38121,0.30965,1.13385,0.008416,0.008416,0.008416
50,1247.32,0.4748,0.33786,1.13002,0.96282,0.95237,0.95912,0.88106,0.3974,0.34452,1.14128,0.008383,0.008383,0.008383
51,1272.69,0.47217,0.34234,1.14747,0.9739,0.9827,0.98715,0.91684,0.36077,0.2502,1.1258,0.00835,0.00835,0.00835
52,1297.62,0.47186,0.34136,1.14393,0.9593,0.96803,0.97216,0.89851,0.38156,0.30944,1.12993,0.008317,0.008317,0.008317
53,1323.72,0.46188,0.33002,1.1292,0.98103,0.97024,0.97983,0.90711,0.3667,0.3171,1.15469,0.008284,0.008284,0.008284
54,1347.95,0.46625,0.33132,1.13051,0.97702,0.97415,0.97474,0.90182,0.38424,0.28743,1.1632,0.008251,0.008251,0.008251
55,1373.27,0.46679,0.33257,1.1415,0.98789,0.99112,0.99209,0.91393,0.36519,0.23604,1.14168,0.008218,0.008218,0.008218
56,1398.86,0.46433,0.33086,1.13728,0.968,0.95554,0.96806,0.89717,0.36527,0.28776,1.13216,0.008185,0.008185,0.008185
57,1423.6,0.46263,0.32751,1.1367,0.97895,0.97389,0.98412,0.91071,0.37332,0.25239,1.13639,0.008152,0.008152,0.008152
58,1449.69,0.45639,0.32921,1.12658,0.98391,0.97887,0.98534,0.91704,0.35917,0.24471,1.12494,0.008119,0.008119,0.008119
59,1474.99,0.46206,0.32755,1.14076,0.93494,0.95438,0.9506,0.8842,0.36884,0.3376,1.14346,0.008086,0.008086,0.008086
60,1500.51,0.4601,0.3311,1.14891,0.95583,0.96054,0.95019,0.88123,0.37349,0.32738,1.14394,0.008053,0.008053,0.008053
61,1525.17,0.45024,0.32564,1.13419,0.9728,0.97161,0.96997,0.897,0.35631,0.28096,1.1126,0.00802,0.00802,0.00802
62,1550.61,0.45461,0.32481,1.12788,0.98051,0.9749,0.97347,0.90132,0.36955,0.27995,1.11512,0.007987,0.007987,0.007987
63,1576.01,0.44856,0.32031,1.12751,0.97398,0.98055,0.98494,0.91605,0.35616,0.2529,1.12019,0.007954,0.007954,0.007954
64,1600.59,0.44738,0.32501,1.13472,0.98837,0.98707,0.9905,0.92104,0.35969,0.23211,1.12692,0.007921,0.007921,0.007921
65,1625.9,0.4506,0.32624,1.12709,0.98001,0.98118,0.97991,0.90762,0.35955,0.24845,1.12674,0.007888,0.007888,0.007888
66,1651.17,0.44818,0.31839,1.12045,0.98121,0.98207,0.97833,0.91002,0.35428,0.25745,1.11293,0.007855,0.007855,0.007855
67,1675.21,0.45036,0.32047,1.12612,0.98764,0.98103,0.98834,0.91932,0.34916,0.25583,1.12081,0.007822,0.007822,0.007822
68,1700.87,0.44583,0.31799,1.11827,0.97749,0.99158,0.99052,0.92365,0.35768,0.2298,1.12187,0.007789,0.007789,0.007789
69,1725.99,0.43793,0.31702,1.12246,0.97559,0.97609,0.96985,0.90601,0.35098,0.26224,1.09947,0.007756,0.007756,0.007756
70,1751.46,0.44687,0.3203,1.13197,0.98575,0.98498,0.98959,0.92353,0.34811,0.23634,1.10417,0.007723,0.007723,0.007723
71,1775.28,0.44658,0.316,1.12284,0.98454,0.9738,0.99178,0.92349,0.34491,0.24296,1.10113,0.00769,0.00769,0.00769
72,1799.96,0.44272,0.3173,1.11717,0.97451,0.97215,0.96195,0.89687,0.3479,0.2785,1.11931,0.007657,0.007657,0.007657
73,1825.11,0.44457,0.31786,1.12991,0.98541,0.99232,0.99374,0.92019,0.35225,0.22729,1.12557,0.007624,0.007624,0.007624
74,1849.88,0.43115,0.31094,1.1125,0.96892,0.96832,0.96811,0.90166,0.34614,0.25734,1.1248,0.007591,0.007591,0.007591
75,1874.57,0.44393,0.31769,1.13694,0.9765,0.96874,0.98003,0.9081,0.35253,0.24403,1.12947,0.007558,0.007558,0.007558
76,1899.56,0.43271,0.3094,1.11308,0.97879,0.97579,0.98021,0.9107,0.34615,0.28401,1.11904,0.007525,0.007525,0.007525
77,1923.93,0.44681,0.31323,1.12659,0.97002,0.96795,0.96595,0.89718,0.35155,0.26349,1.12484,0.007492,0.007492,0.007492
78,1949.49,0.44386,0.31689,1.13087,0.96252,0.9529,0.95784,0.88744,0.35032,0.39922,1.11323,0.007459,0.007459,0.007459
79,1974.45,0.43138,0.30501,1.11554,0.9707,0.97835,0.97337,0.90715,0.34404,0.27124,1.13693,0.007426,0.007426,0.007426
80,1998.85,0.43453,0.31182,1.12016,0.97402,0.9712,0.96744,0.89711,0.34965,0.32251,1.13463,0.007393,0.007393,0.007393
81,2023.6,0.44341,0.31493,1.12597,0.97089,0.97162,0.97717,0.90748,0.34371,0.25426,1.12237,0.00736,0.00736,0.00736
82,2048.42,0.43532,0.31455,1.1202,0.9787,0.96903,0.97984,0.91115,0.34646,0.28235,1.12312,0.007327,0.007327,0.007327
83,2072.61,0.43245,0.30693,1.1126,0.98492,0.9708,0.978,0.91058,0.34257,0.35157,1.11827,0.007294,0.007294,0.007294
84,2098.06,0.43446,0.31512,1.12905,0.98708,0.98143,0.99065,0.92444,0.33768,0.22384,1.1336,0.007261,0.007261,0.007261
85,2123.72,0.42172,0.30912,1.11186,0.97988,0.97877,0.97666,0.91015,0.3338,0.24071,1.1196,0.007228,0.007228,0.007228
86,2149.71,0.42131,0.30472,1.12376,0.98054,0.98424,0.99027,0.92642,0.32975,0.21985,1.11079,0.007195,0.007195,0.007195
87,2174.61,0.4314,0.30843,1.1099,0.98443,0.98883,0.98854,0.92202,0.33665,0.2207,1.11472,0.007162,0.007162,0.007162
88,2199.38,0.42023,0.3009,1.11166,0.98199,0.98158,0.98356,0.91963,0.33132,0.23073,1.09395,0.007129,0.007129,0.007129
89,2224.35,0.41995,0.30214,1.11931,0.98441,0.9842,0.98146,0.91782,0.32916,0.23114,1.10026,0.007096,0.007096,0.007096
90,2249.77,0.42179,0.30548,1.11012,0.98032,0.98441,0.98002,0.91464,0.33693,0.2405,1.12271,0.007063,0.007063,0.007063
91,2274.4,0.42452,0.30159,1.1147,0.97994,0.97884,0.97908,0.91855,0.3277,0.23652,1.11819,0.00703,0.00703,0.00703
92,2299.7,0.41271,0.29885,1.1076,0.96928,0.97496,0.97708,0.91499,0.33122,0.23147,1.10987,0.006997,0.006997,0.006997
93,2324.12,0.42684,0.30552,1.11688,0.97709,0.97742,0.971,0.90832,0.33047,0.24648,1.10997,0.006964,0.006964,0.006964
94,2348.66,0.42007,0.30674,1.11155,0.97705,0.97824,0.97856,0.9162,0.32514,0.23277,1.09551,0.006931,0.006931,0.006931
95,2373.23,0.42197,0.30623,1.11989,0.96925,0.9692,0.97411,0.91118,0.33023,0.24866,1.10487,0.006898,0.006898,0.006898
96,2397.6,0.42476,0.30738,1.11972,0.9832,0.98512,0.99011,0.92392,0.33337,0.2171,1.11241,0.006865,0.006865,0.006865
97,2422.91,0.41868,0.30143,1.12146,0.96297,0.97072,0.96934,0.90531,0.33194,0.25275,1.10314,0.006832,0.006832,0.006832
98,2448.79,0.42067,0.30348,1.10953,0.97568,0.97449,0.97682,0.91351,0.32906,0.22968,1.11397,0.006799,0.006799,0.006799
99,2474.07,0.41806,0.30473,1.11463,0.97813,0.97365,0.98311,0.9182,0.33068,0.2222,1.12205,0.006766,0.006766,0.006766
100,2499.45,0.40893,0.3006,1.10733,0.98065,0.97777,0.98758,0.92239,0.32959,0.22004,1.10454,0.006733,0.006733,0.006733
101,2525.11,0.42261,0.30438,1.12256,0.98549,0.98913,0.99326,0.92903,0.3289,0.20538,1.10931,0.0067,0.0067,0.0067
