epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1080.07,0.49965,0.35853,1.15228,0.96654,0.96351,0.98753,0.90542,0.41356,0.29371,1.19866,0.008581,0.008581,0.008581
45,1104.55,0.48722,0.34818,1.14737,0.94455,0.9183,0.97452,0.8871,0.43774,0.3612,1.19374,0.008548,0.008548,0.008548
46,1128.69,0.49056,0.35049,1.15412,0.96573,0.97176,0.97446,0.889,0.4054,0.29684,1.17689,0.008515,0.008515,0.008515
47,1153.02,0.49195,0.35426,1.14468,0.95016,0.96406,0.98003,0.89293,0.41157,0.29263,1.16525,0.008482,0.008482,0.008482
48,1177.69,0.48214,0.34542,1.13854,0.96767,0.96901,0.9867,0.90677,0.39024,0.2831,1.13583,0.008449,0.008449,0.008449
49,1201.47,0.49446,0.35043,1.14136,0.96413,0.98205,0.98131,0.89907,0.3935,0.27804,1.14335,0.008416,0.008416,0.008416
50,1225.44,0.48382,0.34242,1.13834,0.96879,0.96876,0.98903,0.90203,0.40473,0.27291,1.16988,0.008383,0.008383,0.008383
51,1249.76,0.48178,0.34756,1.1531,0.97214,0.97744,0.98717,0.9019,0.3988,0.27002,1.1579,0.00835,0.00835,0.00835
52,1273.84,0.48422,0.34771,1.14183,0.97453,0.96987,0.98793,0.9036,0.40285,0.27387,1.15085,0.008317,0.008317,0.008317
53,1297.71,0.47472,0.34112,1.13104,0.95727,0.98235,0.98585,0.91038,0.39162,0.28061,1.16041,0.008284,0.008284,0.008284
54,1322.04,0.48216,0.34295,1.14053,0.97056,0.96958,0.98786,0.90869,0.39586,0.2754,1.14642,0.008251,0.008251,0.008251
55,1346.34,0.47945,0.34327,1.14725,0.96439,0.96667,0.98118,0.90204,0.39261,0.27602,1.17013,0.008218,0.008218,0.008218
56,1372.03,0.47525,0.34267,1.14666,0.94325,0.95574,0.97558,0.89825,0.3884,0.29694,1.16761,0.008185,0.008185,0.008185
57,1397.01,0.4736,0.33978,1.13861,0.95607,0.97336,0.99007,0.90802,0.3933,0.26891,1.15855,0.008152,0.008152,0.008152
58,1421.27,0.4662,0.33223,1.13077,0.95034,0.94954,0.96391,0.88859,0.38554,0.32384,1.1393,0.008119,0.008119,0.008119
59,1445.34,0.46908,0.3326,1.13745,0.962,0.96096,0.98256,0.90069,0.39029,0.28078,1.15749,0.008086,0.008086,0.008086
60,1469.26,0.47188,0.33793,1.15252,0.96209,0.9886,0.98473,0.90438,0.39571,0.27145,1.15642,0.008053,0.008053,0.008053
61,1493.31,0.46089,0.32797,1.13886,0.94634,0.96153,0.97875,0.89869,0.38401,0.28209,1.13825,0.00802,0.00802,0.00802
62,1517.33,0.46775,0.33424,1.13038,0.95913,0.96663,0.98492,0.90444,0.39176,0.27881,1.1398,0.007987,0.007987,0.007987
63,1541.58,0.46378,0.32807,1.13351,0.97887,0.96791,0.98947,0.91031,0.38235,0.27127,1.13162,0.007954,0.007954,0.007954
64,1565.53,0.45623,0.33153,1.1345,0.97834,0.97936,0.99301,0.91612,0.38028,0.25991,1.15925,0.007921,0.007921,0.007921
65,1590.3,0.46324,0.3349,1.13271,0.98014,0.98297,0.9899,0.91274,0.37521,0.25148,1.1337,0.007888,0.007888,0.007888
66,1615.76,0.45961,0.33173,1.12658,0.92646,0.949,0.9774,0.89383,0.38405,0.30747,1.16063,0.007855,0.007855,0.007855
67,1640.36,0.46534,0.32502,1.13086,0.97581,0.96517,0.98571,0.90871,0.3786,0.27243,1.1302,0.007822,0.007822,0.007822
68,1664.98,0.45797,0.32577,1.1225,0.97308,0.946,0.98945,0.91005,0.38343,0.28143,1.1461,0.007789,0.007789,0.007789
69,1689.85,0.45273,0.3219,1.1296,0.97765,0.97456,0.9875,0.90519,0.38762,0.26468,1.15094,0.007756,0.007756,0.007756
70,1714.72,0.46012,0.32576,1.12996,0.98065,0.97093,0.98884,0.90671,0.38105,0.25864,1.13788,0.007723,0.007723,0.007723
